Category,Product URL,Purity,Gold Weight,Diamond Weight,Image Link,
ring,https://geer.in/products/amora-heart-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.21 g,1.6 ct,https://geer.in/cdn/shop/files/GJLR-129_Y1.jpg?v=1750236336,GJLR-129_Y1.jpg
ring,https://geer.in/products/elara-round-solitaire-ring/from_collection=lab-grown-diamonds-rings,14K,2.89 g,1.16 ct,https://geer.in/cdn/shop/files/GJLR-140_R1.jpg?v=1750406063,GJLR-140_R1.jpg
ring,https://geer.in/products/aurelia-solitaire-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.38 g,1.5 ct,https://geer.in/cdn/shop/files/GJLR-138_R1.jpg?v=1750406129,GJLR-138_R1.jpg
ring,https://geer.in/products/marquise-and-round-diamond-half-eternity-ring/from_collection=lab-grown-diamonds-rings,14K,2.13 g,1.27 ct,https://geer.in/cdn/shop/files/AILR-1478A_Y1.jpg?v=1752147153,AILR-1478A_Y1.jpg
ring,https://geer.in/products/dazzling-dual-tone-eternity-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,1.96 g,2.4 ct,https://geer.in/cdn/shop/files/AILR-1485_R1.jpg?v=1752147150,AILR-1485_R1.jpg
ring,https://geer.in/products/florenza-petal-cluster-ring/from_collection=lab-grown-diamonds-rings,14K,2.55 g,1.65 ct,https://geer.in/cdn/shop/files/GJLR-199_R1.jpg?v=1750393078,GJLR-199_R1.jpg
ring,https://geer.in/products/aris-classic-sparkle-band/from_collection=lab-grown-diamonds-rings,14K,3.57 g,1.3 ct,https://geer.in/cdn/shop/files/GJLR-135_R1.jpg?v=1750407835,GJLR-135_R1.jpg
ring,https://geer.in/products/liora-round-diamond-band/from_collection=lab-grown-diamonds-rings,14K,2.04 g,1.07 ct,https://geer.in/cdn/shop/files/GJLR-133_R1.jpg?v=1750406259,GJLR-133_R1.jpg
ring,https://geer.in/products/eterna-bloom-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.21 g,1.33 ct,https://geer.in/cdn/shop/files/GJLR-184_R1.jpg?v=1750392944,GJLR-184_R1.jpg
ring,https://geer.in/products/twisted-sparkle-solitaire-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.68 g,0.52 ct,https://geer.in/cdn/shop/files/AIENR-077_W1.jpg?v=1751599925,AIENR-077_W1.jpg
ring,https://geer.in/products/elegant-trio-cluster-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,3.7 g,1.0 ct,https://geer.in/cdn/shop/files/AIENR-083RD_R1.jpg?v=1751639877,AIENR-083RD_R1.jpg
ring,https://geer.in/products/eternal-glow-halo-ring-copy/from_collection=lab-grown-diamonds-rings,14K,1.89 g,0.41 ct,https://geer.in/cdn/shop/files/AIENR-088RD_W1.jpg?v=1751640402,AIENR-088RD_W1.jpg
ring,https://geer.in/products/classic-double-halo-elegance-ring-copy/from_collection=lab-grown-diamonds-rings,14K,3.34 g,0.26 ct,https://geer.in/cdn/shop/files/AIENR-092_Y1.jpg?v=1751641149,AIENR-092_Y1.jpg
ring,https://geer.in/products/lumora-solitaire-ring/from_collection=lab-grown-diamonds-rings,14K,1.70 g,1.6 ct,https://geer.in/cdn/shop/files/GJLR-122_Y1.jpg?v=1750236403,GJLR-122_Y1.jpg
ring,https://geer.in/products/elegant-round-halo-gold-ring/from_collection=lab-grown-diamonds-rings,14K,2.67 g,0.58 ct,https://geer.in/cdn/shop/files/GJLR-083_R1.jpg?v=1750406807,GJLR-083_R1.jpg
ring,https://geer.in/products/solivira-0-50ct-four-prong-round-cut-solitaire-ring/from_collection=lab-grown-diamonds-rings,14K,2.14 g,0.5 ct,https://geer.in/cdn/shop/files/GJLR-065_R1.jpg?v=1751616759,GJLR-065_R1.jpg
ring,https://geer.in/products/lumeon-twist-setting-round-cut-side-stone-ring-copy/from_collection=lab-grown-diamonds-rings,14K,3.50 g,1.17 ct,https://geer.in/cdn/shop/files/GJLR-091_R1.jpg?v=1750406974,GJLR-091_R1.jpg
ring,https://geer.in/products/lumeon-twist-setting-round-cut-side-stone-ring-copy-1/from_collection=lab-grown-diamonds-rings,14K,3.55 g,0.73 ct,https://geer.in/cdn/shop/files/GJLR-090_R1.jpg?v=1750406847,GJLR-090_R1.jpg
ring,https://geer.in/products/solivira-0-50ct-four-prong-round-cut-solitaire-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.07 g,1.42 ct,https://geer.in/cdn/shop/files/GJLR-082_Y1.jpg?v=1750239314,GJLR-082_Y1.jpg
ring,https://geer.in/products/oriside-0-50ct-four-prong-oval-cut-side-stone-ring/from_collection=lab-grown-diamonds-rings,14K,1.77 g,0.53 ct,https://geer.in/cdn/shop/files/GJLR-061_R1.jpg?v=1750408207,GJLR-061_R1.jpg
ring,https://geer.in/products/haliena-1ct-spli-shank-round-cut-halo-ring/from_collection=lab-grown-diamonds-rings,14K,4.07 g,1.19 ct,https://geer.in/cdn/shop/files/GJLR-064_R1.jpg?v=1750407041,GJLR-064_R1.jpg
ring,https://geer.in/products/soliantia-0-75ct-decorative-round-cut-solitaire-ring/from_collection=lab-grown-diamonds-rings,14K,2.53 g,0.75 ct,https://geer.in/cdn/shop/files/GJLR-060_R1.jpg?v=1750408282,GJLR-060_R1.jpg
ring,https://geer.in/products/vowria-round-cut-sidestone-engagement-ring/from_collection=lab-grown-diamonds-rings,14K,2.57 g,0.93 ct,https://geer.in/cdn/shop/files/GJLR-058_R1.jpg?v=1750408402,GJLR-058_R1.jpg
ring,https://geer.in/products/charmiera-pave-round-cut-classic-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.53 g,0.32 ct,https://geer.in/cdn/shop/files/GJLR-054_R1.jpg?v=1750407180,GJLR-054_R1.jpg
ring,https://geer.in/products/harmonia-four-prong-0-50-ct-oval-ring/from_collection=lab-grown-diamonds-rings,14K,3.15 g,0.47 ct,https://geer.in/cdn/shop/files/GJLR-063_Y1.jpg?v=1750239376,GJLR-063_Y1.jpg
ring,https://geer.in/products/auraia-criss-cross-round-cut-eternity-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.86 g,0.72 ct,https://geer.in/cdn/shop/files/GJLR-039_R1.jpg?v=1750408941,GJLR-039_R1.jpg
ring,https://geer.in/products/deliora-split-round-cut-delicate-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.29 g,0.4 ct,https://geer.in/cdn/shop/files/GJLR-052_R1.jpg?v=1750408097,GJLR-052_R1.jpg
ring,https://geer.in/products/delicor-double-twist-round-cut-delicate-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.48 g,0.48 ct,https://geer.in/cdn/shop/files/GJLR-044_Y1.jpg?v=1750239527,GJLR-044_Y1.jpg
ring,https://geer.in/products/delicor-double-twist-round-cut-delicate-ring-copy-2/from_collection=lab-grown-diamonds-rings,14K,2.72 g,0.38 ct,https://geer.in/cdn/shop/files/GJLR-051_R1.jpg?v=1750506045,GJLR-051_R1.jpg
ring,https://geer.in/products/aureliax-0-75ct-curve-shank-princess-cut-classic-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.58 g,0.57 ct,https://geer.in/cdn/shop/files/GJLR-046_R1.jpg?v=1751616756,GJLR-046_R1.jpg
ring,https://geer.in/products/trevalon-2ct-tapred-baguettes-oval-cut-three-stone-ring/from_collection=lab-grown-diamonds-rings,14K,2.70 g,2.02 ct,https://geer.in/cdn/shop/files/GJLR-034_R1.jpg?v=1750409459,GJLR-034_R1.jpg
ring,https://geer.in/products/delamira-0-75ct-reversed-tapred-marquise-cut-delicate-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.19 g,0.28 ct,https://geer.in/cdn/shop/files/GJLR-053_Y1.jpg?v=1750239422,GJLR-053_Y1.jpg
ring,https://geer.in/products/delamira-0-75ct-reversed-tapred-marquise-cut-delicate-ring/from_collection=lab-grown-diamonds-rings,14K,3.21 g,0.75 ct,https://geer.in/cdn/shop/files/GJLR-059_R1.jpg?v=1750408359,GJLR-059_R1.jpg
ring,https://geer.in/products/glimvella-1ct-three-cut-cocktail-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.55 g,1.24 ct,https://geer.in/cdn/shop/files/GJLR-057_R1.jpg?v=1750408648,GJLR-057_R1.jpg
ring,https://geer.in/products/solondelle-1-50ct-oval-cut-solitaire-ring/from_collection=lab-grown-diamonds-rings,14K,2.34 g,1.5 ct,https://geer.in/cdn/shop/files/GJLR-030_R1_197ad169-ca1d-4630-866f-04559c314293.jpg?v=1750409805,GJLR-030_R1_197ad169-ca1d-4630-866f-04559c314293.jpg
ring,https://geer.in/products/zivania-0-5ct-bypass-princess-cut-classic-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.63 g,0.8 ct,https://geer.in/cdn/shop/files/GJLR-047_R1.jpg?v=1750408848,GJLR-047_R1.jpg
ring,https://geer.in/products/soliria-2-25ct-oval-cut-solitaire-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.86 g,0.25 ct,https://geer.in/cdn/shop/files/GJLR-042_R1.jpg?v=1750409644,GJLR-042_R1.jpg
ring,https://geer.in/products/3ct-oval-shape-engagement-copy/from_collection=lab-grown-diamonds-rings,14K,2.60 g,1.5 ct,https://geer.in/cdn/shop/files/GJLR-040_R1.jpg?v=1750410088,GJLR-040_R1.jpg
ring,https://geer.in/products/solirina-1-5ct-four-prong-round-cut-solitaire-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.49 g,2.24 ct,https://geer.in/cdn/shop/files/GJLR-026_R1.jpg?v=1750410342,GJLR-026_R1.jpg
ring,https://geer.in/products/pristalle-0-75ct-four-prong-marquise-cut-classic-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.32 g,1.4 ct,https://geer.in/cdn/shop/files/GJLR-024_W1.jpg?v=1750410473,GJLR-024_W1.jpg
ring,https://geer.in/products/solenderis-2ct-oval-cut-solitaire-ring/from_collection=lab-grown-diamonds-rings,14K,2.71 g,2.0 ct,https://geer.in/cdn/shop/files/GJLR-029_R1_cba15b1a-b807-4427-8ad9-185e160c4bf0.jpg?v=1750410506,GJLR-029_R1_cba15b1a-b807-4427-8ad9-185e160c4bf0.jpg
ring,https://geer.in/products/valerion-0-75ct-pear-sidestone-emerald-cut-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.54 g,0.8 ct,https://geer.in/cdn/shop/files/GJLR-021_R1.jpg?v=1750410593,GJLR-021_R1.jpg
ring,https://geer.in/products/auryana-split-shank-round-cut-classic-ring-copy-1/from_collection=lab-grown-diamonds-rings,14K,2.55 g,0.86 ct,https://geer.in/cdn/shop/files/GJLR-020_R1.jpg?v=1750410629,GJLR-020_R1.jpg
ring,https://geer.in/products/0-25ct-princess-shape-casual-ring-copy/from_collection=lab-grown-diamonds-rings,14K,3.50 g,1.15 ct,https://geer.in/cdn/shop/files/GJLR-019_R1.jpg?v=1750410675,GJLR-019_R1.jpg
ring,https://geer.in/products/3k-solitaire-diamond-ring-copy-4/from_collection=lab-grown-diamonds-rings,14K,2.16 g,0.4 ct,https://geer.in/cdn/shop/files/GJLR-012_R1.jpg?v=1750411790,GJLR-012_R1.jpg
ring,https://geer.in/products/modern-diamond-wrap-ring-with-baguettes/from_collection=lab-grown-diamonds-rings,14K,1.87 g,1.0 ct,https://geer.in/cdn/shop/files/AILR-944_R1.jpg?v=1751014695,AILR-944_R1.jpg
ring,https://geer.in/products/elegant-emerald-cut-pear-diamond-accent-ring/from_collection=lab-grown-diamonds-rings,14K,1.85 g,1.02 ct,https://geer.in/cdn/shop/files/AILR-1559_R1.jpg?v=1751020538,AILR-1559_R1.jpg
ring,https://geer.in/products/dazzling-diamond-bow-ring-with-dangling-pear/from_collection=lab-grown-diamonds-rings,14K,3.23 g,1.4 ct,https://geer.in/cdn/shop/files/AILR-1798_R1.jpg?v=1752147145,AILR-1798_R1.jpg
ring,https://geer.in/products/love-diamond-script-fashion-ring/from_collection=lab-grown-diamonds-rings,14K,2.30 g,0.77 ct,https://geer.in/cdn/shop/files/AILR-1878_R1.jpg?v=1752147141,AILR-1878_R1.jpg
ring,https://geer.in/products/eternelle-bazel-style-eternity-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,1.74 g,0.13 ct,https://geer.in/cdn/shop/files/AILR-006RD_R1_2b4d9a5f-efc4-43d9-bf3b-c0257ef8b50e.jpg?v=1752146569,AILR-006RD_R1_2b4d9a5f-efc4-43d9-bf3b-c0257ef8b50e.jpg
ring,https://geer.in/products/solienara-four-prong-round-cut-solitaire-ring-copy-1/from_collection=lab-grown-diamonds-rings,14K,1.49 g,0.29 ct,https://geer.in/cdn/shop/files/AILR-131_R1.jpg?v=1751349890,AILR-131_R1.jpg
ring,https://geer.in/products/seraphia-four-row-cocktail-lab-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,1.41 g,0.65 ct,https://geer.in/cdn/shop/files/AILR-163_Y1.jpg?v=1751351349,AILR-163_Y1.jpg
ring,https://geer.in/products/luxora-pear-shape-eternity-lab-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,3.48 g,0.17 ct,https://geer.in/cdn/shop/files/AILR-168ARD_R1.jpg?v=1751357510,AILR-168ARD_R1.jpg
ring,https://geer.in/products/triavell-split-shank-oval-cut-classic-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.71 g,0.81 ct,https://geer.in/cdn/shop/files/AILR-011_R1_9657c339-30bd-4a92-8f7d-8974f3ef08a8.jpg?v=1752146521,AILR-011_R1_9657c339-30bd-4a92-8f7d-8974f3ef08a8.jpg
ring,https://geer.in/products/deloria-traditional-round-cut-delicate-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.00 g,0.21 ct,https://geer.in/cdn/shop/files/AILR-016_R1_c0bc8553-4a21-4f3e-99ac-dc3b5edf3485.jpg?v=1752146474,AILR-016_R1_c0bc8553-4a21-4f3e-99ac-dc3b5edf3485.jpg
ring,https://geer.in/products/elysara-emerald-cut-classic-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,1.99 g,0.65 ct,https://geer.in/cdn/shop/files/AILR-023_R1_2c2d064e-ff47-4878-a7c0-14e8cca19b0b.jpg?v=1752146448,AILR-023_R1_2c2d064e-ff47-4878-a7c0-14e8cca19b0b.jpg
ring,https://geer.in/products/radiance-shared-style-eternity-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,4.26 g,0.77 ct,https://geer.in/cdn/shop/files/AILR-024RD_R1_b76eccd5-e6e8-4f3b-b212-1f7fb127d06d.jpg?v=1752146422,AILR-024RD_R1_b76eccd5-e6e8-4f3b-b212-1f7fb127d06d.jpg
ring,https://geer.in/products/berillia-marquise-shape-half-eternity-lab-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,1.66 g,0.4 ct,https://geer.in/cdn/shop/files/AILR-180_R1.jpg?v=1751359515,AILR-180_R1.jpg
ring,https://geer.in/products/lavenza-furay-radiant-cut-classic-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.57 g,0.67 ct,https://geer.in/cdn/shop/files/AILR-037_R1_4c98f0e8-140c-4ecb-886c-e2a78c0e55b1.jpg?v=1752146391,AILR-037_R1_4c98f0e8-140c-4ecb-886c-e2a78c0e55b1.jpg
ring,https://geer.in/products/emoria-shared-prong-eternity-lab-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.88 g,0.99 ct,https://geer.in/cdn/shop/files/AILR-190_R1.jpg?v=1751361922,AILR-190_R1.jpg
ring,https://geer.in/products/delivora-round-eye-cut-delicate-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.68 g,0.5 ct,https://geer.in/cdn/shop/files/AILR-070_R1_01835e30-43ca-4c30-83aa-4a060867935a.jpg?v=1752146343,AILR-070_R1_01835e30-43ca-4c30-83aa-4a060867935a.jpg
ring,https://geer.in/products/the-converging-radiance-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,3.96 g,0.75 ct,https://geer.in/cdn/shop/files/AILR-191_R1.jpg?v=1751364123,AILR-191_R1.jpg
ring,https://geer.in/products/novanta-criss-cross-round-cut-classic-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.99 g,0.32 ct,https://geer.in/cdn/shop/files/AILR-072_R1_9b56f560-e83a-4856-8804-d611b1c5b400.jpg?v=1752146320,AILR-072_R1_9b56f560-e83a-4856-8804-d611b1c5b400.jpg
ring,https://geer.in/products/halioris-emerald-cut-halo-lab-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,3.09 g,0.84 ct,https://geer.in/cdn/shop/files/AILR-193_Y1.jpg?v=1751364487,AILR-193_Y1.jpg
ring,https://geer.in/products/emperia-split-shank-princess-cut-classic-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.60 g,0.76 ct,https://geer.in/cdn/shop/files/AILR-077_Y1_74f0ca47-15fe-4914-b6ed-d7a7b4ff05bb.jpg?v=1752146300,AILR-077_Y1_74f0ca47-15fe-4914-b6ed-d7a7b4ff05bb.jpg
ring,https://geer.in/products/halencia-four-prong-princess-cut-halo-lab-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.1 g,0.59 ct,https://geer.in/cdn/shop/files/AILR-203_W1.jpg?v=1751365468,AILR-203_W1.jpg
ring,https://geer.in/products/rivelle-four-prong-round-cut-classic-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.13 g,0.29 ct,https://geer.in/cdn/shop/files/AILR-078RD_R1_5b1bab4b-8219-43ae-92c0-925ab4fc3c47.jpg?v=1752146280,AILR-078RD_R1_5b1bab4b-8219-43ae-92c0-925ab4fc3c47.jpg
ring,https://geer.in/products/regavon-four-prong-princess-cut-classic-lab-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.62 g,0.8 ct,https://geer.in/cdn/shop/files/AILR-204_R1.jpg?v=1751366444,AILR-204_R1.jpg
ring,https://geer.in/products/delioris-four-prong-round-cut-delicate-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,1.52 g,0.19 ct,https://geer.in/cdn/shop/files/AILR-104_R1_012ef67c-dc31-4fcb-83c2-474ddc2edc46.jpg?v=1752146256,AILR-104_R1_012ef67c-dc31-4fcb-83c2-474ddc2edc46.jpg
ring,https://geer.in/products/delivoraine-round-cut-delicate-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.00 g,0.12 ct,https://geer.in/cdn/shop/files/AILR-106_R1_c205910a-8222-4216-9bab-7cebf9a175ca.jpg?v=1752146234,AILR-106_R1_c205910a-8222-4216-9bab-7cebf9a175ca.jpg
ring,https://geer.in/products/aluriva-flower-marquise-cut-classic-lab-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.61 g,0.62 ct,https://geer.in/cdn/shop/files/AILR-206_R1.jpg?v=1751367616,AILR-206_R1.jpg
ring,https://geer.in/products/glorina-reversed-tapred-marquise-cut-classic-lab-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.06 g,0.89 ct,https://geer.in/cdn/shop/files/AILR-225_R1.jpg?v=1751430401,AILR-225_R1.jpg
ring,https://geer.in/products/divosia-four-prong-princess-cut-classic-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.97 g,0.7 ct,https://geer.in/cdn/shop/files/AILR-107_R1_7f661010-6ecd-4e73-8586-fbbf41b88baf.jpg?v=1752146211,AILR-107_R1_7f661010-6ecd-4e73-8586-fbbf41b88baf.jpg
ring,https://geer.in/products/cherivora-bridal-set-engagement-lab-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,4.16 g,0.87 ct,https://geer.in/cdn/shop/files/AILR-237_R1.jpg?v=1751431511,AILR-237_R1.jpg
ring,https://geer.in/products/deliantha-forever-round-cut-delicate-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,1.92 g,0.21 ct,https://geer.in/cdn/shop/files/AILR-109_R1_8b5cc491-079b-4ecc-978b-c97e5d0465df.jpg?v=1752146186,AILR-109_R1_8b5cc491-079b-4ecc-978b-c97e5d0465df.jpg
ring,https://geer.in/products/celestium-split-shank-round-cut-classic-lab-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,3.23 g,0.41 ct,https://geer.in/cdn/shop/files/AILR-343RD_R1.jpg?v=1751432088,AILR-343RD_R1.jpg
ring,https://geer.in/products/veriana-queen-style-round-cut-classic-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,4.23 g,0.72 ct,https://geer.in/cdn/shop/files/AILR-111RD_R1_6d042dd1-56a6-4bf1-b034-4c60207388f4.jpg?v=1752146161,AILR-111RD_R1_6d042dd1-56a6-4bf1-b034-4c60207388f4.jpg
ring,https://geer.in/products/delineura-traditional-round-cut-delicate-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,1.91 g,0.21 ct,https://geer.in/cdn/shop/files/AILR-120RD_Y1_1ff7b61d-171a-45ae-b3c6-2def4c7dcfd4.jpg?v=1752146138,AILR-120RD_Y1_1ff7b61d-171a-45ae-b3c6-2def4c7dcfd4.jpg
ring,https://geer.in/products/delineva-splendid-round-cut-delicate-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,1.72 g,0.19 ct,https://geer.in/cdn/shop/files/AILR-124RD_R1_0923dc56-864d-4d26-a7c0-f17bb8315d00.jpg?v=1752146116,AILR-124RD_R1_0923dc56-864d-4d26-a7c0-f17bb8315d00.jpg
ring,https://geer.in/products/celestia-curve-teardrop-elegance-ring/from_collection=lab-grown-diamonds-rings,14K,1.70 g,0.53 ct,https://geer.in/cdn/shop/files/AILR-1009_R1.jpg?v=1751449204,AILR-1009_R1.jpg
ring,https://geer.in/products/regavon-four-prong-princess-cut-classic-lab-diamond-ring-copy-1/from_collection=lab-grown-diamonds-rings,14K,2.53 g,0.91 ct,https://geer.in/cdn/shop/files/AIENR-068RD_R1.jpg?v=1751599923,AIENR-068RD_R1.jpg
ring,https://geer.in/products/diamaris-oval-cut-four-prong-solitaire-lab-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.55 g,0.57 ct,https://geer.in/cdn/shop/files/AIENR-004_W1.jpg?v=1751600815,AIENR-004_W1.jpg
ring,https://geer.in/products/solantica-four-prong-round-cut-solitaire-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.28 g,0.86 ct,https://geer.in/cdn/shop/files/AIENR-032RD_Y1_325b866f-2a0f-4636-a763-48a2dce7d128.jpg?v=1752145686,AIENR-032RD_Y1_325b866f-2a0f-4636-a763-48a2dce7d128.jpg
ring,https://geer.in/products/solivis-six-prong-round-cut-solitaire-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,3.17 g,1.0 ct,https://geer.in/cdn/shop/files/AIENR-033_R1_ecb0dcfb-0c6d-4a69-97c6-3ff5cbdd7363.jpg?v=1752145664,AIENR-033_R1_ecb0dcfb-0c6d-4a69-97c6-3ff5cbdd7363.jpg
ring,https://geer.in/products/solyris-decorative-style-round-cut-solitaire-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,3.21 g,0.77 ct,https://geer.in/cdn/shop/files/AIENR-034_R1_981e054b-5698-4870-9b50-00d7574e125f.jpg?v=1752145640,AIENR-034_R1_981e054b-5698-4870-9b50-00d7574e125f.jpg
ring,https://geer.in/products/valenique-cathedral-oval-cut-solitaire-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.66 g,0.77 ct,https://geer.in/cdn/shop/files/AIENR-038OV_R1_d0706c0f-99bd-4cb7-9a4e-242739ade7f2.jpg?v=1752145619,AIENR-038OV_R1_d0706c0f-99bd-4cb7-9a4e-242739ade7f2.jpg
ring,https://geer.in/products/glisanra-single-stone-round-cut-solitaire-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.25 g,0.35 ct,https://geer.in/cdn/shop/files/AIENR-040_Y1_34d0d8b3-f04f-4fb2-a5a4-d05ba8b11bca.jpg?v=1752145599,AIENR-040_Y1_34d0d8b3-f04f-4fb2-a5a4-d05ba8b11bca.jpg
ring,https://geer.in/products/glisanra-single-stone-round-cut-solitaire-lab-diamond-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.23 g,1.59 ct,https://geer.in/cdn/shop/files/AIENR-016_R1.jpg?v=1751602465,AIENR-016_R1.jpg
ring,https://geer.in/products/brivalis-double-prong-round-solitaire-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.59 g,1.02 ct,https://geer.in/cdn/shop/files/AIENR-041_Y1_a8b9df64-02f3-435d-ab96-38c506fd2c71.jpg?v=1752145578,AIENR-041_Y1_a8b9df64-02f3-435d-ab96-38c506fd2c71.jpg
ring,https://geer.in/products/radiant-elegance-classic-solitaire-ring-copy/from_collection=lab-grown-diamonds-rings,14K,2.46 g,1.23 ct,https://geer.in/cdn/shop/files/AIENR-017_R1_57e67c38-0af2-4f8e-b9ce-c5c5e22c7506.jpg?v=1751603007,AIENR-017_R1_57e67c38-0af2-4f8e-b9ce-c5c5e22c7506.jpg
ring,https://geer.in/products/solitaraine-bypass-oval-shape-cut-solitaire-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.42 g,0.77 ct,https://geer.in/cdn/shop/files/AIENR-042_W1_69883dc0-49a5-4910-8c1c-2dbdbbc32dd2.jpg?v=1752145549,AIENR-042_W1_69883dc0-49a5-4910-8c1c-2dbdbbc32dd2.jpg
ring,https://geer.in/products/solvaire-double-prong-round-cut-solitaire-lab-diamond-ring/from_collection=lab-grown-diamonds-rings,14K,2.48 g,0.83 ct,https://geer.in/cdn/shop/files/AIENR-043_R1_a5a3345f-fd0e-41e8-8a90-41564ca6ddb8.jpg?v=1752145522,AIENR-043_R1_a5a3345f-fd0e-41e8-8a90-41564ca6ddb8.jpg
